batch,max_seq_length,n_embed,n_head,tensor_parallelism,gpu_name,sms,tpcs,gpcs,cuda_cores,tensor_cores,ram_gb,l2_cache_mb,mem_bw_gB_s,phase,runtime_s,kernel,seq_length
64,NA,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.3428042770385742,mlp,2048
128,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
16,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.33495280761718754,mlp,8192
8,NA,4096,16,1,a100,108,54,7,6912,432,40,40,1555,0,0.18361257019042967,mlp,16384
128,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.1010979835510254,mlp,8192
32,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6775551971435548,mlp,4096
64,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7231354400634765,mlp,8192
64,NA,2048,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.00656875519752502,mlp,2048
128,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
16,NA,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.17116999588012694,mlp,4096
32,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,1.7753357666015623,mlp,8192
128,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.507630841064453,mlp,4096
64,NA,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,2048,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.02680704002380371,mlp,8192
32,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.3641119247436523,mlp,16384
64,NA,16384,8,2,a100,108,54,7,6912,432,40,40,1555,0,3.5880318603515633,mlp,4096
128,NA,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.7207411163330077,mlp,8192
8,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.01119421453475952,mlp,1024
8,NA,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.6774171691894532,mlp,16384
128,NA,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.10112696304321288,mlp,4096
64,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
32,NA,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.01118842878341674,mlp,512
64,NA,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.6786915832519532,mlp,4096
128,NA,2048,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.10455490493774414,mlp,16384
32,NA,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.34507550506591794,mlp,8192
16,NA,1024,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.00199961599111557,mlp,8192
128,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.1734445068359375,mlp,1024
64,NA,8192,8,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,1.7687065002441409,mlp,4096
32,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.7169034698486328,mlp,16384
64,NA,2048,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.10605573120117189,mlp,8192
128,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
8,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.01136450552940368,mlp,2048
16,NA,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.3420094985961914,mlp,8192
128,NA,2048,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.02638054399490356,mlp,2048
64,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.34959923248291014,mlp,8192
64,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.37427015838623046,mlp,16384
64,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.18106624069213867,mlp,4096
128,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
16,NA,16384,128,1,a100,108,54,7,6912,432,40,40,1555,0,0.7083334625244141,mlp,2048
32,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.19042114486694336,mlp,16384
128,NA,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.3630624267578126,mlp,8192
64,NA,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.18028262481689455,mlp,4096
32,NA,16384,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.6750830108642578,mlp,8192
64,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.08643338165283201,mlp,1024
128,NA,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
2,NA,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,7.7936640977859e-4,mlp,4096
1,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.01136983041763305,mlp,16384
128,NA,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.10932710418701172,mlp,8192
64,NA,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
32,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.17374904403686522,mlp,4096
64,NA,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.10113607749938965,mlp,8192
64,NA,8192,16,1,a100,108,54,7,6912,432,40,40,1555,0,0.1700598258972168,mlp,512
128,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.33704652709960936,mlp,4096
16,NA,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.04745666599273681,mlp,8192
128,NA,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.6803158020019532,mlp,2048
64,NA,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.37547627410888673,mlp,16384
64,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,1.5113084960937502,mlp,8192
32,NA,16384,64,1,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3502526443481445,mlp,4096
128,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
16,NA,1024,32,4,a100,108,54,7,6912,432,40,40,1555,0,5.9699200391769e-4,mlp,1024
8,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3330709503173829,mlp,8192
128,NA,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.7495962097167967,mlp,2048
64,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,4096,8,8,a100,108,54,7,6912,432,40,40,1555,0,0.02407106561660766,mlp,4096
64,NA,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
128,NA,2048,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.4145394180297852,mlp,8192
16,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.04321971168518067,mlp,2048
32,NA,2048,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.10609326095581054,mlp,16384
128,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.7029810180664062,mlp,4096
64,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.3655354339599609,mlp,8192
64,NA,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.6688907287597656,mlp,1024
32,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.34255349884033204,mlp,8192
64,NA,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.05048842239379882,mlp,4096
128,NA,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
8,NA,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.04560701446533203,mlp,8192
4,NA,2048,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.00154245120882987,mlp,8192
128,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.715735092163086,mlp,4096
64,NA,4096,128,1,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.6761683990478515,mlp,8192
64,NA,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,1024,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.02739496965408325,mlp,8192
128,NA,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
32,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.00582231044769287,mlp,256
16,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,1.770540191650391,mlp,16384
128,NA,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7109677001953125,mlp,8192
64,NA,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.02632514553070068,mlp,2048
32,NA,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.1816958984375,mlp,8192
64,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6771243988037111,mlp,2048
128,NA,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
16,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.33384775543212886,mlp,4096
16,NA,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.18037033004760744,mlp,16384
128,NA,16384,128,1,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,4096
64,NA,2048,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.05306362857818604,mlp,8192
32,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.04403389472961426,mlp,2048
64,NA,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.09462271995544434,mlp,4096
128,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.09407001686096192,mlp,8192
32,NA,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.7452668914794922,mlp,8192
128,NA,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.04729338855743408,mlp,1024
64,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3479815689086913,mlp,4096
64,NA,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.2122456588745117,mlp,16384
64,NA,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.3645057540893554,mlp,8192
128,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
4,NA,16384,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.16629816360473634,mlp,4096
4,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.042951167678833,mlp,8192
128,NA,2048,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.02616335363388061,mlp,4096
64,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,8192,8,2,a100,108,54,7,6912,432,40,40,1555,0,1.5096289184570313,mlp,8192
64,NA,1024,32,1,a100,108,54,7,6912,432,40,40,1555,0,0.1296329216003418,mlp,16384
64,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.1822666763305664,mlp,4096
128,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
32,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.16814643096923826,mlp,1024
32,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.3655901184082031,mlp,16384
128,NA,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.1053667324066162,mlp,8192
64,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.3496219635009765,mlp,4096
32,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,1.7757687377929687,mlp,8192
64,NA,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.09144043464660644,mlp,2048
128,NA,16384,16,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
16,NA,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.01175720963478088,mlp,4096
16,NA,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,3.601593225097655,mlp,16384
128,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7172048370361328,mlp,4096
64,NA,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.3665439224243165,mlp,8192
32,NA,2048,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.00659793925285339,mlp,2048
64,NA,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.19067054061889652,mlp,8192
64,NA,16384,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.33554918365478514,mlp,2048
128,NA,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
16,NA,8192,32,1,a100,108,54,7,6912,432,40,40,1555,0,0.8407075958251955,mlp,8192
32,NA,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.09511982040405272,mlp,8192
128,NA,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.0850502155303955,mlp,256
64,NA,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
32,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.3645426162719726,mlp,16384
64,NA,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.05412951068878173,mlp,8192
128,NA,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
4,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.02121456642150878,mlp,4096
8,NA,2048,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.01326182398796081,mlp,16384
128,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.3644150283813477,mlp,8192
32,NA,16384,128,1,a100,108,54,7,6912,432,40,40,1555,0,2.9716358032226564,mlp,4096
64,NA,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,1.509484649658203,mlp,8192
64,NA,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.02369249277114868,mlp,1024
128,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.04739983367919922,mlp,4096
16,NA,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.3360047576904297,mlp,8192
128,NA,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.09495900192260744,mlp,2048
64,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.1903674873352051,mlp,8192
32,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7165859832763671,mlp,16384
64,NA,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,3.590497229003906,mlp,4096
128,NA,1024,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.02960240659713745,mlp,8192
8,NA,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.0113287679195404,mlp,2048
16,NA,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.8404557800292969,mlp,8192
128,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.6769990203857421,mlp,1024
64,NA,4096,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.20339660797119144,mlp,16384
32,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.17255337066650392,mlp,4096
64,NA,16384,8,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.36322826538085934,mlp,8192
128,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
16,NA,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.00639984633922577,mlp,2048
32,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.7178812957763673,mlp,16384
128,NA,2048,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.10595983238220216,mlp,4096
64,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.02192215013504028,mlp,512
32,NA,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.05016647644042969,mlp,8192
64,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.7495959991455078,mlp,4096
128,NA,4096,32,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
1,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.04127749080657959,mlp,8192
2,NA,4096,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.00581079046726226,mlp,16384
128,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,4096
64,NA,4096,64,1,a100,108,54,7,6912,432,40,40,1555,0,0.738072216796875,mlp,8192
32,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.10541434974670408,mlp,1024
64,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.750316748046875,mlp,4096
128,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,2048,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.01320632328987121,mlp,8192
16,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.17200680847167965,mlp,8192
128,NA,1024,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.00385587202310562,mlp,2048
64,NA,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,8192,128,1,a100,108,54,7,6912,432,40,40,1555,0,1.687771917724609,mlp,4096
32,NA,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.3657633789062501,mlp,16384
64,NA,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,0.7015911956787109,mlp,8192
128,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
16,NA,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.1668241424560547,mlp,2048
8,NA,2048,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.006622208070755,mlp,8192
128,NA,8192,32,1,a100,108,54,7,6912,432,40,40,1555,0,1.7066162048339844,mlp,2048
64,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.681655596923828,mlp,8192
64,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.09488286743164062,mlp,4096
128,NA,16384,16,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
16,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.02117811203002929,mlp,1024
32,NA,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
128,NA,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.3720599044799805,mlp,8192
64,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.363844351196289,mlp,8192
64,NA,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.09465748405456544,mlp,4096
32,NA,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.7514560577392577,mlp,8192
64,NA,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.10315258903503416,mlp,512
128,NA,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.21788221588134765,mlp,16384
8,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.08489733085632323,mlp,4096
8,NA,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.208977254486084,mlp,8192
128,NA,8192,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.17292247009277345,mlp,1024
64,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,1024,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.00388751357793808,mlp,4096
64,NA,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.20394885253906248,mlp,16384
64,NA,16384,64,1,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
128,NA,4096,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.37242496337890624,mlp,8192
32,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.08823173141479493,mlp,4096
16,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.09477760009765626,mlp,16384
128,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.3633512939453125,mlp,4096
64,NA,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.19131289749145505,mlp,8192
64,NA,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,1.362240008544922,mlp,2048
32,NA,8192,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.7543878631591797,mlp,8192
64,NA,2048,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.02672353296279906,mlp,4096
128,NA,16384,32,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
8,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.08638151664733887,mlp,8192
16,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.3440953353881836,mlp,16384
128,NA,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.7223121398925781,mlp,8192
64,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
32,NA,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.01166878724098205,mlp,2048
64,NA,2048,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.02644945917129516,mlp,8192
64,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.08589526977539064,mlp,1024
128,NA,8192,128,1,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
16,NA,16384,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.2072824836730957,mlp,4096
32,NA,8192,32,2,a100,108,54,7,6912,432,40,40,1555,0,0.7495946838378906,mlp,8192
128,NA,16384,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,4096
64,NA,2048,8,8,a100,108,54,7,6912,432,40,40,1555,0,0.05213685779571533,mlp,16384
64,NA,8192,128,2,a100,108,54,7,6912,432,40,40,1555,0,1.5104017395019529,mlp,8192
32,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.366081788635254,mlp,8192
128,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
4,NA,4096,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.00145116158723831,mlp,512
4,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.2087648246765137,mlp,16384
128,NA,8192,64,1,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
64,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.7208721496582031,mlp,8192
32,NA,4096,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.0117277184009552,mlp,2048
64,NA,8192,16,8,a100,108,54,7,6912,432,40,40,1555,0,0.3666948089599609,mlp,8192
64,NA,16384,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.6800696350097657,mlp,2048
128,NA,2048,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.4242657241821289,mlp,16384
32,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.17365304260253903,mlp,4096
16,NA,2048,128,1,a100,108,54,7,6912,432,40,40,1555,0,0.05171297264099121,mlp,8192
128,NA,8192,8,4,a100,108,54,7,6912,432,40,40,1555,0,0.7184367126464843,mlp,4096
64,NA,8192,64,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
32,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.7012959777832031,mlp,16384
64,NA,4096,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.05053716487884522,mlp,4096
128,NA,16384,32,4,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
16,NA,4096,128,2,a100,108,54,7,6912,432,40,40,1555,0,0.01126824965476989,mlp,1024
8,NA,8192,32,8,a100,108,54,7,6912,432,40,40,1555,0,0.04430760955810547,mlp,8192
128,NA,2048,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.00663700482845306,mlp,512
64,NA,16384,16,1,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
32,NA,8192,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.17185623092651367,mlp,4096
64,NA,4096,128,4,a100,108,54,7,6912,432,40,40,1555,0,0.37208145751953126,mlp,16384
64,NA,16384,32,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,8192
128,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.37240888519287113,mlp,8192
16,NA,16384,64,8,a100,108,54,7,6912,432,40,40,1555,0,0.2081517547607422,mlp,4096
32,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.7124836822509766,mlp,16384
128,NA,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,4096
64,NA,4096,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.19127372894287112,mlp,8192
64,NA,8192,64,2,a100,108,54,7,6912,432,40,40,1555,0,0.17200972747802734,mlp,1024
32,NA,16384,128,2,a100,108,54,7,6912,432,40,40,1555,0,3.614837182617188,mlp,8192
64,NA,8192,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.17321912307739257,mlp,2048
128,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
8,NA,1024,16,2,a100,108,54,7,6912,432,40,40,1555,0,0.00333470717668533,mlp,8192
8,NA,8192,64,4,a100,108,54,7,6912,432,40,40,1555,0,0.08622105598449707,mlp,8192
128,NA,16384,64,2,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,4096
64,NA,2048,32,4,a100,108,54,7,6912,432,40,40,1555,0,0.10719155197143557,mlp,16384
32,NA,8192,128,8,a100,108,54,7,6912,432,40,40,1555,0,0.1793591293334961,mlp,8192
64,NA,16384,128,8,a100,108,54,7,6912,432,40,40,1555,0,NA,mlp,16384
64,NA,4096,16,4,a100,108,54,7,6912,432,40,40,1555,0,0.0943948791503906,mlp,4096
